2011;32;1
2011;32;1
2011;31;1
2011;33;1
2011;32;1
2011;33;1
2011;26;1
2011;16;1
2011;35;1
2011;35;1
2011;38;1
2011;36;1
2011;27;1
2011;38;1
2011;34;1
2011;35;1
2011;32;1
2011;34;1
2011;28;1
2011;23;1
2011;29;1
2011;40;1
2011;28;1
2011;0.;1
2011;0.;1
2011;32;1
2011;27;1
2011;0.;3
2011;34;3
2011;39;3
2011;30;3
2011;33;3
2011;34;3
2011;35;3
2011;36;3
2011;27;3
2011;31;3
2011;33;3
2011;35;3
2011;38;3
2011;39;3
2011;28;3
2011;31;3
2011;35;3
2011;36;3
2011;36;3
2011;38;3
2011;36;3
2011;36;3
2011;30;3
2011;34;3
2011;0.;3
2011;0.;3
2011;31;3
2011;30;3
2011;0.;3
2011;43;3
2011;35;3
2011;35;3
2011;36;3
2011;37;3
2011;39;3
2011;39;3
2011;40;3
2011;40;3
2011;41;3
2011;41;3
2011;41;3
2011;41;3
2011;43;3
2011;43;3
2011;44;3
2011;45;3
2011;45;3
2011;45;3
2011;46;3
2011;47;3
2011;47;3
2011;50;3
2011;51;3
2011;51;3
2011;0.;3
2011;0.;3
2011;0.;3
2011;24;3
2011;26;3
2011;22;3
2011;34;3
2011;27;3
2011;20;3
2011;16;3
2011;31;3
2011;25;3
2011;23;3
2011;23;3
2011;21;3
2011;21;3
2011;35;3
2011;27;3
2011;29;3
2011;19;3
2011;19;3
2011;14;3
2011;26;4
2011;20;4
2011;36;4
2011;11;4
2011;0.;4
2011;32;4
2011;0.;4
2011;27;4
2011;22;4
2011;0.;4
2011;42;4
2011;45;4
2011;39;4
2011;31;4
2011;40;4
2011;44;4
2011;52;4
2011;49;4
2011;41;4
2011;41;4
2011;25;4
2011;39;4
2011;16;3
2011;40;3
2011;43;3
2011;38;3
2011;36;3
2011;39;3
2011;48;3
2011;41;3
2011;53;3
2011;37;3
2011;43;3
2011;40;3
2011;37;3
2011;0.;3
2011;0.;3
2011;43;3
2011;43;9
2011;0.;9
2011;15;9
2011;17;9
2011;12;9
2011;7.;9
2011;13;9
2011;16;9
2011;22;9
2011;27;9
2011;16;9
2011;17;9
2011;12;99
2011;9.;9
2011;10;9
2011;11;9
2011;999;9
2011;12;9
2011;16;1
2011;16;1
2011;21;1
2011;15;1
2011;14;1
2011;16;1
2011;13;1
2011;0.;1
2011;0.;1
2011;15;1
2011;23;1
2011;0.;1
2011;23;1
2011;25;1
2011;22;1
2011;19;1
2011;22;1
2011;25;1
2011;27;1
2011;25;1
2012;27;1
2011;20;1
2011;22;1
2011;22;1
2011;23;1
2011;28;1
2011;22;1
2011;19;3
2011;25;3
2011;28;3
2011;23;3
2011;28;3
2011;22;3
2011;24;3
2011;22;3
2011;24;3
2011;0.;3
2011;0.;3
2011;23;3
2011;29;3
2011;0.;3
2011;23;3
2011;24;3
2011;30;3
2011;19;3
2011;18;3
2011;22;3
2011;41;3
2011;18;3
2011;28;3
2011;0.;3
2011;20;3
2011;0.;3
2011;28;3
2011;26;3
2011;28;3
2011;37;3
2011;0.;3
2011;21;3
2011;23;3
2011;29;3
2011;27;3
2011;20;3
2011;17;3
2011;20;3
2011;28;3
2011;32;3
2011;29;3
2011;35;3
2011;46;3
2011;33;3
2011;31;3
2011;19;3
2011;22;3
2011;27;3
2011;29;3
2011;35;3
2011;37;3
2011;39;3
2011;38;3
2011;38;3
2011;35;3
2011;27;3
2011;25;3
2012;9.;3
2011;20;3
2011;39;3
2011;31;3
2011;34;3
2011;42;3
2011;999;3
2011;999;3
2011;41;3
2011;20;3
2011;999;3
2012;999;3
2012;31;3
2012;34;3
2012;35;3
2012;33;3
2012;34;3
2012;27;3
2012;23;3
2012;31;4
2012;34;4
2012;39;4
2012;40;4
2012;26;4
2012;40;4
2012;35;4
2012;29;4
2012;34;4
2012;34;4
2012;28;4
2012;28;4
2012;30;4
2012;44;4
2012;24;4
2012;30;4
2012;999;4
2012;999;4
2012;999;4
2012;18;4
2012;24;4
2012;39;4
2012;30;3
2012;30;3
2012;34;3
2012;35;3
2012;38;3
2012;26;3
2012;35;3
2012;34;3
2012;35;3
2012;35;3
2012;40;3
2012;28;3
2012;31;3
2012;37;3
2012;37;3
2014;32;3
2012;36;9
2012;38;9
2012;34;9
2012;35;9
2012;31;9
2012;34;9
2012;999;9
2012;999;9
2012;31;9
2012;51;9
2012;42;9
2012;28;9
2012;34;99
2012;27;9
2012;23;1
2012;43;1
2012;30;1
2012;21;1
2012;16;1
2012;15;1
2012;21;1
2012;27;1
2012;29;1
2012;34;1
2012;32;1
2012;40;1
2012;30;1
2012;26;1
2012;26;1
2012;20;1
2012;14;1
2012;31;1
2012;26;1
2012;30;1
2012;21;1
2012;999;1
2012;999;1
2012;30;1
2012;17;1
2012;30;1
2013;32;1
2013;30;3
2013;34;3
2013;33;3
2013;32;3
2013;35;3
2013;27;3
2013;19;3
2013;30;3
2013;36;3
2013;40;3
2013;37;3
2013;28;3
2013;37;3
2014;35;3
2013;36;3
2013;33;3
2013;31;3
2013;35;3
2013;26;3
2013;28;3
2013;29;3
2013;41;3
2013;28;3
2013;999;3
2013;999;3
2013;46;3
2013;999;3
2013;999;3
2013;35;3
2013;40;3
2013;30;3
2013;35;3
2013;36;3
2013;33;3
2013;38;3
2013;24;3
2013;38;3
2013;32;3
2013;35;3
2013;38;3
2013;41;3
2013;31;3
2013;33;3
2013;35;3
2013;40;3
2013;38;3
2015;28;3
2013;36;3
2013;35;3
2013;36;3
2013;34;3
2013;35;3
2013;999;3
2013;999;3
2013;22;3
2013;999;3
2013;999;3
2013;49;3
2013;44;3
2013;39;3
2013;51;3
2013;43;3
2013;48;3
2013;50;3
2013;47;3
2013;37;3
2013;49;3
2013;50;3
2013;46;3
2013;44;3
2013;45;3
2013;41;3
2013;44;3
2013;47;3
2013;42;3
2013;39;3
2013;999;4
2013;999;4
2013;51;4
2013;999;4
2013;999;4
2013;999;4
2015;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2014;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2013;999;4
2013;17;3
2013;25;3
2013;25;3
2013;22;3
2013;28;3
2013;27;3
2013;23;3
2013;27;3
2013;25;3
2013;36;3
2013;20;3
2013;16;3
2013;36;3
2013;36;3
2013;40;9
2013;24;9
2013;49;9
2013;50;9
2013;40;9
2013;44;9
2013;40;9
2013;47;9
2013;36;9
2013;42;9
2013;55;9
2013;40;9
2013;47;99
2013;42;9
2014;21;1
2013;999;1
2013;999;1
2013;999;1
2013;41;1
2013;999;1
2013;999;1
2013;45;1
2013;25;1
2013;47;1
2013;48;1
2013;45;1
2013;49;1
2013;41;1
2013;34;1
2013;39;1
2013;49;1
2013;56;1
2013;15;1
2013;19;1
2013;12;1
2013;8.;1
2013;12;1
2013;17;1
2013;24;1
2013;26;1
2013;20;1
2013;16;3
2013;14;3
2013;10;3
2013;11;3
2013;9.;3
2013;14;3
2013;18;3
2013;15;3
2013;20;3
2013;18;3
2013;15;3
2013;15;3
2013;17;3
2013;999;3
2013;999;3
2013;999;3
2013;19;3
2013;30;3
2013;999;3
2013;999;3
2013;27;3
2013;21;3
2013;24;3
2013;28;3
2013;25;3
2013;32;3
2013;16;3
2013;22;3
2013;23;3
2013;31;3
2013;26;3
2013;30;3
2013;33;3
2013;23;3
2013;29;3
2013;24;3
2013;31;3
2013;23;3
2013;19;3
2013;25;3
2013;28;3
2013;35;3
2013;25;3
2013;26;3
2013;30;3
2013;19;3
2013;19;3
2013;21;3
2013;34;3
2013;44;3
2013;24;3
2013;42;3
2013;26;3
2013;20;3
2013;27;3
2013;22;3
2013;26;3
2013;28;3
2013;17;3
2013;25;3
2013;29;3
2013;17;3
2013;23;3
2013;21;3
2013;23;3
2013;31;3
2013;34;3
2013;36;4
2013;34;4
2013;40;4
2013;37;4
2012;30;4
2013;31;4
2013;28;4
2013;27;4
2013;21;4
2013;33;4
2013;30;4
2013;34;4
2013;33;4
2013;28;4
2013;36;4
2013;32;4
2013;26;4
2013;35;4
2013;42;4
2013;36;3
2013;29;3
2013;18;3
2013;22;3
2013;24;3
2014;33;3
2014;34;3
2014;34;3
2014;35;3
2014;34;3
2014;28;3
2014;20;3
2014;31;3
2014;40;3
2014;39;3
2014;37;3
2014;28;9
2014;34;9
2014;40;9
2015;24;9
2014;35;9
2014;35;9
2014;32;9
2014;31;9
2014;28;9
2014;31;9
2014;30;9
2014;41;9
2014;22;99
2014;35;1
2014;39;1
2014;33;1
2014;37;1
2014;29;1
2014;29;1
2014;32;1
2014;33;1
2014;37;1
2014;26;1
2014;32;1
2014;31;1
2014;33;1
2014;39;1
2014;27;1
2014;30;1
2014;28;1
2014;37;1
2014;40;1
2014;35;1
2014;32;1
2014;34;1
2014;29;1
2014;32;1
2014;33;1
2014;35;1
2014;27;3
2014;40;3
2014;32;3
2014;23;3
2014;14;3
2014;19;3
2014;20;3
2014;25;3
2014;31;3
2014;32;3
2014;33;3
2014;40;3
2014;37;3
2014;29;3
2014;22;3
2014;21;3
2014;16;3
2014;29;3
2014;27;3
2014;28;3
2014;16;3
2014;36;3
2014;16;3
2011;27;3
2011;28;3
2011;26;3
2011;28;3
2011;33;3
2011;25;3
2011;22;3
2011;19;3
2011;23;3
2011;29;3
2011;29;3
2011;33;3
2011;29;3
2011;33;3
2011;30;3
2011;32;3
2011;24;3
2011;27;3
2011;26;3
2011;22;3
2011;25;3
2011;31;3
2011;30;3
2011;23;3
2011;35;3
2011;45;3
2011;31;3
2011;35;3
2011;38;3
2011;40;3
2011;39;3
2011;32;3
2011;38;3
2011;38;3
2011;43;3
2011;38;3
2011;40;3
2011;24;3
2011;33;3
2011;38;3
2011;42;3
2011;41;3
2011;39;3
2011;43;3
2011;38;3
2011;37;3
2011;37;3
2011;37;3
2011;41;3
2011;29;3
2011;38;3
2011;28;3
2011;28;3
2011;29;4
2011;38;4
2011;31;4
2011;33;4
2011;34;4
2011;34;4
2011;35;4
2011;36;4
2011;37;4
2011;39;4
2011;42;4
2011;42;4
2011;43;4
2011;43;4
2011;43;4
2011;44;4
2011;45;4
2011;45;4
2011;46;4
2011;47;4
2011;47;4
2011;51;4
2011;19;3
2011;23;3
2011;16;3
2011;27;3
2011;25;3
2011;17;3
2011;12;3
2011;29;3
2012;32;3
2011;18;3
2011;18;3
2011;17;3
2011;16;3
2011;22;3
2011;35;3
2011;26;3
2011;24;9
2011;19;9
2011;16;9
2011;11;9
2011;27;9
2011;14;9
2011;27;9
2012;32;9
2011;36;9
2011;17;9
2011;18;9
2011;57;9
2011;58;99
2011;57;9
2011;53;9
2011;49;9
2011;59;9
2011;67;9
2011;62;1
2011;57;1
2011;55;1
2011;56;1
2011;26;1
2011;58;1
2011;58;1
2011;56;1
2011;51;1
2011;57;1
2011;55;1
2011;59;1
2011;63;1
2011;52;1
2011;62;1
2011;46;1
2011;52;1
2011;56;1
2011;49;1
2011;25;1
2011;28;1
2011;21;1
2011;32;1
2011;20;1
2011;30;1
2011;17;1
2011;26;1
2011;33;3
2011;34;3
2011;27;3
2012;20;3
2011;22;3
2011;25;3
2011;20;3
2011;19;3
2011;22;3
2011;21;3
2011;17;3
2011;20;3
2011;21;3
2011;26;3
2011;30;3
2011;23;3
2011;26;3
2011;15;3
2011;17;3
2011;35;3
2011;25;3
2011;32;3
2011;37;3
2011;37;3
2011;37;3
2011;39;3
2011;30;3
2011;39;3
2011;43;3
2011;32;3
2011;35;3
2011;32;3
2011;38;3
2011;43;3
2011;46;3
2011;38;3
2011;32;3
2011;38;3
2011;34;3
2011;32;3
2011;44;3
2011;33;3
2011;40;3
2011;34;3
2011;33;3
2011;33;3
2011;30;3
2011;25;3
2011;33;3
2011;36;3
2011;41;3
2011;51;3
2011;36;3
2011;30;3
2011;32;3
2011;24;3
2011;30;3
2011;28;3
2011;24;3
2011;31;3
2011;37;3
2011;38;3
2011;23;3
2011;28;3
2011;42;3
2011;26;3
2011;28;3
2011;38;3
2011;22;3
2011;20;3
2011;24;3
2011;33;3
2011;26;3
2011;21;3
2011;12;3
2011;16;3
2011;18;4
2011;24;4
2011;26;4
2011;27;4
2011;25;4
2011;24;4
2011;25;4
2011;25;4
2011;19;4
2011;17;4
2011;27;4
2011;18;4
2011;23;4
2011;31;4
2011;30;4
2011;35;4
2012;25;4
2012;25;4
2012;25;4
2012;23;4
2012;25;4
2012;26;4
2012;24;3
2012;9.;3
2012;26;3
2012;29;3
2012;24;3
2012;24;3
2012;27;3
2012;28;3
2012;26;3
2012;20;3
2012;26;3
2012;39;3
2014;25;3
2012;21;3
2012;2.;3
2012;31;3
2012;22;9
2012;21;9
2012;44;9
2012;32;9
2012;35;9
2012;41;9
2012;40;9
2012;36;9
2012;32;9
2012;37;9
2012;40;9
2012;37;9
2012;40;99
2012;46;9
2012;36;1
2012;40;1
2012;38;1
2012;41;1
2012;37;1
2012;40;1
2012;35;1
2012;39;1
2012;35;1
2012;44;1
2012;38;1
2012;37;1
2012;36;1
2012;31;1
2012;39;1
2012;18;1
2012;16;1
2012;20;1
2012;30;1
2012;26;1
2012;14;1
2012;10;1
2012;13;1
2012;12;1
2012;15;1
2012;20;1
2012;21;1
2012;29;3
2012;28;3
2012;26;3
2012;25;3
2012;21;3
2013;12;3
2012;13;3
2012;11;3
2012;22;3
2012;15;3
2012;37;3
2012;15;3
2012;23;3
2012;27;3
2012;16;3
2012;20;3
2013;28;3
2013;29;3
2013;27;3
2013;28;3
2013;33;3
2013;29;3
2013;21;3
2013;28;3
2013;33;3
2013;29;3
2013;33;3
2013;30;3
2013;29;3
2013;32;3
2013;24;3
2013;31;3
2013;32;3
2013;27;3
2013;19;3
2013;26;3
2013;39;3
2013;31;3
2013;30;3
2013;33;3
2013;23;3
2013;23;3
2013;37;3
2013;43;3
2013;31;3
2013;39;3
2013;35;3
2013;38;3
2013;38;3
2013;31;3
2013;36;3
2013;37;3
2013;45;3
2013;35;3
2013;38;3
2013;32;3
2013;32;3
2013;39;3
2013;15;3
2013;38;3
2013;33;3
2013;42;3
2013;35;3
2013;39;3
2013;27;3
2013;37;3
2013;29;3
2013;33;3
2013;35;3
2013;26;3
2013;53;3
2013;35;3
2013;43;3
2013;41;3
2013;34;3
2013;31;3
2013;47;4
2013;54;4
2013;41;4
2013;36;4
2013;37;4
2013;33;4
2013;43;4
2013;37;4
2013;26;4
2013;48;4
2013;46;4
2013;49;4
2013;43;4
2013;57;4
2013;31;4
2013;48;4
2013;38;4
2013;39;4
2013;44;4
2013;34;4
2013;20;4
2013;28;4
2013;13;3
2013;19;3
2013;28;3
2013;25;3
2013;21;3
2013;18;3
2013;7.;3
2013;30;3
2013;27;3
2013;33;3
2013;25;3
2013;16;3
2013;15;3
2013;27;3
2013;22;9
2013;15;9
2013;22;9
2013;11;9
2013;11;9
2013;27;9
2013;19;9
2013;16;9
2013;28;9
2013;30;9
2013;46;9
2013;50;9
2013;54;99
2013;55;9
2013;43;1
2013;60;1
2013;51;1
2013;58;1
2013;44;1
2013;54;1
2013;48;1
2013;49;1
2013;51;1
2013;50;1
2013;53;1
2013;68;1
2013;49;1
2013;57;1
2013;55;1
2013;59;1
2013;63;1
2013;47;1
2013;55;1
2013;54;1
2013;53;1
2013;53;1
2013;25;1
2013;26;1
2013;23;1
2013;16;1
2013;19;1
2013;25;3
2013;33;3
2013;34;3
2013;33;3
2013;20;3
2013;21;3
2013;19;3
2013;19;3
2013;16;3
2013;21;3
2013;24;3
2013;27;3
2013;26;3
2013;26;3
2013;27;3
2013;25;3
2013;30;3
2013;20;3
2013;28;3
2013;18;3
2013;29;3
2013;33;3
2013;36;3
2013;37;3
2013;35;3
2013;30;3
2013;33;3
2013;34;3
2013;44;3
2013;40;3
2013;39;3
2013;31;3
2013;35;3
2013;35;3
2013;37;3
2013;33;3
2013;35;3
2013;38;3
2013;38;3
2013;37;3
2013;32;3
2013;37;3
2013;27;3
2013;38;3
2013;36;3
2013;34;3
2013;29;3
2013;36;3
2013;42;3
2013;49;3
2013;46;3
2013;34;3
2013;31;3
2013;27;3
2013;25;3
2013;27;3
2013;32;3
2013;37;3
2013;35;3
2013;39;3
2013;36;3
2013;39;3
2013;35;3
2013;53;3
2014;29;3
2013;48;3
2013;26;3
2013;36;4
2013;30;4
2013;31;4
2013;37;4
2013;40;4
2013;34;4
2013;21;4
2013;28;4
2013;22;4
2013;14;4
2013;22;4
2013;21;4
2013;34;4
2013;26;4
2013;22;4
2013;11;4
2013;31;4
2013;29;4
2013;26;4
2013;28;3
2013;21;3
2013;23;3
2013;16;3
2013;25;3
2013;20;3
2013;23;3
2013;23;3
2013;26;3
2013;28;3
2013;23;3
2014;29;3
2014;30;3
2014;32;3
2014;28;3
2014;34;3
2014;23;9
2014;14;9
2014;28;9
2014;33;9
2014;35;9
2014;34;9
2014;29;9
2014;31;9
2014;29;9
2014;32;9
2014;36;9
2014;30;9
2014;29;99
2014;18;1
2014;28;1
2014;42;1
2014;29;1
2014;17;1
2014;33;1
2014;34;1
2014;35;1
2014;40;1
2014;29;1
2014;36;1
2014;34;1
2014;34;1
2014;36;1
2014;29;1
2014;30;1
2014;35;1
2014;35;1
2014;38;1
2014;41;1
2014;34;1
2014;28;1
2014;28;1
2014;31;1
2014;42;1
2014;37;1
2014;36;3
2014;35;3
2014;34;3
2014;44;3
2014;20;3
2014;34;3
2014;37;3
2014;19;3
2014;18;3
2014;20;3
2014;34;3
2014;23;3
2014;18;3
2014;8.;3
2014;16;3
2014;11;3
2014;15;3
2014;21;3
2014;24;3
2014;27;3
2014;30;3
2014;29;3
2014;18;3
2014;21;3
2014;14;3
2014;12;3
2014;26;3
2014;16;3
2014;26;3
2014;23;3
2014;36;3
2014;26;3
2014;11;3
2011;25;3
2011;24;3
2011;25;3
2011;36;3
2011;25;3
2011;25;3
2011;17;3
2011;18;3
2011;23;3
2011;25;3
2011;29;3
2011;29;3
2011;22;3
2011;34;3
2011;32;3
2011;26;3
2011;20;3
2011;25;3
2011;19;3
2011;19;3
2011;21;3
2011;26;3
2011;33;3
2011;13;3
2011;34;3
2011;20;3
2011;46;3
2011;29;3
2011;34;3
2011;37;3
2011;39;3
2011;38;3
2011;27;3
2011;36;3
2011;38;3
2011;41;3
2011;39;3
2011;40;3
2011;29;3
2011;34;3
2011;37;3
2011;43;3
2011;39;3
2011;38;4
2011;41;4
2011;37;4
2011;45;4
2011;40;4
2011;26;4
2011;40;4
2011;29;4
2011;37;4
2011;25;4
2011;27;4
2011;27;4
2011;28;4
2011;29;4
2011;38;4
2011;33;4
2011;34;4
2011;34;4
2011;35;4
2011;35;4
2011;36;4
2011;36;4
2011;38;3
2011;38;3
2011;40;3
2011;41;3
2011;42;3
2011;42;3
2011;43;3
2011;44;3
2011;44;3
2011;46;3
2011;46;3
2011;47;3
2011;47;3
2011;20;3
2011;22;3
2011;18;3
2011;28;9
2011;27;9
2011;18;9
2011;12;9
2011;29;9
2011;22;9
2011;20;9
2011;17;9
2011;19;9
2011;17;9
2011;30;9
2011;27;9
2011;23;99
2011;21;9
2011;14;9
2011;11;9
2011;20;9
2011;18;9
2011;28;1
2011;26;1
2011;12;1
2011;23;1
2011;9.;1
2011;52;1
2011;54;1
2011;50;1
2011;35;1
2011;47;1
2011;56;1
2011;42;1
2011;64;1
2011;47;1
2011;53;1
2011;52;1
2011;53;1
2011;47;1
2011;24;1
2011;59;1
2011;38;1
2011;46;1
2011;48;1
2011;61;1
2011;59;1
2011;59;1
2011;50;1
2011;57;3
2011;56;3
2011;42;3
2011;50;3
2011;55;3
2011;62;3
2011;24;3
2011;28;3
2011;19;3
2011;9.;3
2011;20;3
2011;31;3
2011;26;3
2011;34;3
2011;27;3
2011;29;3
2011;22;3
2011;23;3
2011;27;3
2011;18;3
2011;19;3
2011;15;3
2011;17;3
2011;20;3
2011;23;3
2011;32;3
2011;31;3
2011;23;3
2011;24;3
2011;27;3
2011;20;3
2011;27;3
2011;32;3
2011;35;3
2011;33;3
2011;35;3
2011;30;3
2011;22;3
2011;31;3
2011;34;3
2011;39;3
2011;29;3
2011;26;3
2011;28;3
2011;34;3
2011;33;3
2011;45;3
2011;24;3
2011;28;3
2011;33;3
2011;38;3
2011;35;3
2011;37;3
2011;31;3
2011;36;3
2011;37;3
2011;23;3
2011;31;3
2011;38;3
2011;43;3
2011;32;3
2011;35;3
2011;42;3
2011;39;3
2011;29;3
2011;36;3
2011;26;3
2011;22;3
2011;25;3
2011;23;3
2011;29;3
2011;29;3
2011;36;3
2011;45;3
2011;31;3
2011;32;3
2011;36;4
2011;29;4
2011;43;4
2011;34;4
2011;28;4
2011;26;4
2011;47;4
2011;17;4
2011;38;4
2011;24;4
2011;36;4
2011;26;4
2011;23;4
2011;14;4
2011;23;4
2011;21;4
2011;20;4
2011;22;4
2011;26;4
2011;34;4
2011;32;4
2011;30;4
2011;20;3
2011;18;3
2011;13;3
2011;24;3
2011;21;3
2011;26;3
2011;28;3
2011;26;3
2011;25;3
2011;15;3
2012;26;3
2012;26;3
2012;25;3
2012;32;3
2012;26;3
2012;25;3
2012;22;9
